protein_id	protein_name	count
LGEMPL_06040	RNase E specificity factor CsrD	1
LGEMPL_06035	rod shape-determining protein MreB	1
LGEMPL_06030	rod shape-determining protein MreC	1
LGEMPL_06025	rod shape-determining protein MreD	1
LGEMPL_05970	peroxide/acid stress response protein YhcN	1
LGEMPL_06015	ribonuclease G	1
LGEMPL_06010	AsmA2 domain-containing protein YhdP	1
LGEMPL_06005	metalloprotease TldD	1
LGEMPL_06000	HTH-type transcriptional activator AaeR	1
LGEMPL_05995	p-hydroxybenzoic acid efflux pump operon protein AaeX	1
LGEMPL_05990	p-hydroxybenzoic acid efflux pump subunit AaeA	1
LGEMPL_05985	p-hydroxybenzoic acid efflux pump subunit AaeB	1
LGEMPL_05980	Barstar, RNAse (barnase) inhibitor	1
LGEMPL_05975	peroxide/acid stress response protein YhcN	1
LGEMPL_06020	7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily	1
LGEMPL_05765	octaprenyl diphosphate synthase	1
LGEMPL_05760	50S ribosomal protein L21	1
LGEMPL_05755	50S ribosomal protein L27	1
LGEMPL_05750	Permease of the drug/metabolite transporter (DMT) superfamily	1
LGEMPL_05745	GTPase ObgE	1
LGEMPL_05740	serine-type D-Ala-D-Ala carboxypeptidase	1
LGEMPL_05735	transcription elongation factor GreA	1
LGEMPL_05730	ribosome assembly RNA-binding protein YhbY	1
LGEMPL_05870	isoprenoid biosynthesis glyoxalase ElbB	1
LGEMPL_05720	ATP-dependent zinc metalloprotease FtsH	1
LGEMPL_05715	dihydropteroate synthase	1
LGEMPL_05710	phosphoglucosamine mutase	1
LGEMPL_05705	preprotein translocase subunit SecG	1
LGEMPL_05695	Lipoprotein	1
LGEMPL_05690	YfaZ protein	1
LGEMPL_05685	IprA winged helix-turn-helix domain-containing protein	1
LGEMPL_05680	argininosuccinate synthase	1
LGEMPL_05670	ribosome maturation factor RimP	1
LGEMPL_05725	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	1
LGEMPL_05865	monofunctional biosynthetic peptidoglycan transglycosylase	1
LGEMPL_05860	PTS phosphocarrier protein NPr	1
LGEMPL_05855	RNase adapter RapZ	1
LGEMPL_05850	PTS IIA-like nitrogen regulatory protein PtsN	1
LGEMPL_05845	ribosome hibernation promoting factor	1
LGEMPL_05840	RNA polymerase factor sigma-54	1
LGEMPL_05835	LPS export ABC transporter ATP-binding protein	1
LGEMPL_05830	lipopolysaccharide ABC transporter substrate-binding protein LptA	1
LGEMPL_05825	LPS export ABC transporter periplasmic protein LptC	1
LGEMPL_05770	DNA-binding transcriptional regulator SfsB	1
LGEMPL_05815	arabinose-5-phosphate isomerase KdsD	1
LGEMPL_05810	calcium/sodium antiporter	1
LGEMPL_05805	phospholipid ABC transporter ATP-binding protein MlaF	1
LGEMPL_05800	lipid asymmetry maintenance ABC transporter permease subunit MlaE	1
LGEMPL_05795	outer membrane lipid asymmetry maintenance protein MlaD	1
LGEMPL_05790	phospholipid-binding protein MlaC	1
LGEMPL_05785	lipid asymmetry maintenance protein MlaB	1
LGEMPL_05780	BolA family iron metabolism protein IbaG	1
LGEMPL_05775	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	1
LGEMPL_05820	3-deoxy-manno-octulosonate-8-phosphatase KdsC	1
LGEMPL_06385	sulfurtransferase complex subunit TusB	1
LGEMPL_06380	Small ribosomal subunit protein uS12	1
LGEMPL_06375	30S ribosomal protein S7	1
LGEMPL_06370	elongation factor G	1
LGEMPL_06360	bacterioferritin-associated ferredoxin	1
LGEMPL_06355	bacterioferritin	1
LGEMPL_06350	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase	1
LGEMPL_06345	30S ribosomal protein S10	1
LGEMPL_06065	acetyl-CoA carboxylase biotin carboxylase subunit	1
LGEMPL_06335	50S ribosomal protein L4	1
LGEMPL_06330	50S ribosomal protein L23	1
LGEMPL_06325	50S ribosomal protein L2	1
LGEMPL_06320	30S ribosomal protein S19	1
LGEMPL_06315	50S ribosomal protein L22	1
LGEMPL_06310	30S ribosomal protein S3	1
LGEMPL_06305	50S ribosomal protein L16	1
LGEMPL_06300	50S ribosomal protein L29	1
LGEMPL_06295	30S ribosomal protein S17	1
LGEMPL_06340	50S ribosomal protein L3	1
LGEMPL_06485	DUF2559 domain-containing protein	1
LGEMPL_06480	putative adenosine monophosphate-protein transferase Fic	1
LGEMPL_06475	aminodeoxychorismate synthase component 2	1
LGEMPL_06470	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	1
LGEMPL_06465	Uncharacterized membrane protein YccC	1
LGEMPL_06460	cAMP-activated global transcriptional regulator CRP	1
LGEMPL_06455	OsmC family protein	1
LGEMPL_06450	phosphoribulokinase	1
LGEMPL_06445	YheU family protein	1
LGEMPL_06390	sulfurtransferase complex subunit TusC	1
LGEMPL_06435	ABC transporter ATP-binding protein	1
LGEMPL_06430	glutathione-regulated potassium-efflux system ancillary protein KefG	1
LGEMPL_06425	glutathione-regulated potassium-efflux system protein KefB	1
LGEMPL_06420	YheV family putative zinc ribbon protein	1
LGEMPL_06415	peptidylprolyl isomerase	1
LGEMPL_06410	Protein SlyX	1
LGEMPL_06405	FKBP-type peptidyl-prolyl cis-trans isomerase	1
LGEMPL_06400	Uncharacterized protein YheO	1
LGEMPL_06395	sulfurtransferase complex subunit TusD	1
LGEMPL_06440	hydrolase	1
LGEMPL_06185	methionyl-tRNA formyltransferase	1
LGEMPL_06180	peptide deformylase	1
LGEMPL_06175	DNA-protecting protein DprA	1
LGEMPL_06170	DUF494 domain-containing protein	1
LGEMPL_06165	DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains	1
LGEMPL_06160	L-threonylcarbamoyladenylate synthase type 1 TsaC	1
LGEMPL_06155	shikimate dehydrogenase	1
LGEMPL_06150	DUF1488 domain-containing protein	1
LGEMPL_06290	50S ribosomal protein L14	1
LGEMPL_06110	Lipoprotein	1
LGEMPL_06105	Multidrug efflux pump subunit AcrB	1
LGEMPL_06100	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	1
LGEMPL_06095	acrEF/envCD operon transcriptional regulator	1
LGEMPL_06090	DNA-binding transcriptional regulator Fis	1
LGEMPL_06085	tRNA dihydrouridine synthase DusB	1
LGEMPL_06080	50S ribosomal protein L11 methyltransferase	1
LGEMPL_06075	sodium/pantothenate symporter	1
LGEMPL_06070	DUF997 domain-containing protein	1
LGEMPL_06145	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	1
LGEMPL_06285	50S ribosomal protein L24	1
LGEMPL_06280	50S ribosomal protein L5	1
LGEMPL_06275	30S ribosomal protein S14	1
LGEMPL_06270	Small ribosomal subunit protein uS8	1
LGEMPL_06265	50S ribosomal protein L6	1
LGEMPL_06260	50S ribosomal protein L18	1
LGEMPL_06255	30S ribosomal protein S5	1
LGEMPL_06250	50S ribosomal protein L30	1
LGEMPL_06245	50S ribosomal protein L15	1
LGEMPL_06190	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	1
LGEMPL_06235	30S ribosomal protein S13	1
LGEMPL_06230	30S ribosomal protein S4	1
LGEMPL_06225	DNA-directed RNA polymerase subunit alpha	1
LGEMPL_06220	50S ribosomal protein L17	1
LGEMPL_06215	DnaJ-like ue subfamily C member 28 conserved domain-containing protein	1
LGEMPL_06210	Zn(2+)-responsive transcriptional regulator	1
LGEMPL_06205	Stalled ribosome alternative rescue factor ArfA	1
LGEMPL_06200	large-conductance mechanosensitive channel protein MscL	1
LGEMPL_06195	Trk system potassium transporter TrkA	1
LGEMPL_06240	preprotein translocase subunit SecY	1
LGEMPL_05160	YfdX family protein	1
LGEMPL_05155	HPt (histidine-containing phosphotransfer) domain	1
LGEMPL_05150	acid-sensing system DNA-binding response regulator EvgA	1
LGEMPL_05145	HdeB family protein	1
LGEMPL_05140	Metal-dependent hydrolase, beta-lactamase superfamily II	1
LGEMPL_05135	hypothetical protein	1
LGEMPL_05130	hypothetical protein	1
LGEMPL_05125	N-acetyltransferase domain-containing protein	1
LGEMPL_05665	Transcription termination/antitermination protein NusA	1
LGEMPL_05115	Transcriptional regulator	1
LGEMPL_05110	HTH luxR-type domain-containing protein	1
LGEMPL_05105	type 1 fimbrial major subunit FimA	1
LGEMPL_05100	Fimbrial protein	1
LGEMPL_05095	Periplasmic chaperone	1
LGEMPL_05090	fimbrial biogenesis usher protein	1
LGEMPL_05085	Protein FimF	1
LGEMPL_05080	Type 1 fimbrae adaptor subunit FimG	1
LGEMPL_05075	Fimbrial protein	1
LGEMPL_05120	FidL-like membrane protein	1
LGEMPL_05260	putrescine aminotransferase	1
LGEMPL_05255	DNA-binding transcriptional regulator, PadR family	1
LGEMPL_05250	NADPH-dependent ferric siderophore reductase, contains FAD-binding and SIP domains	1
LGEMPL_05245	Dihydroxyacetone kinase	1
LGEMPL_05240	dihydroxyacetone kinase phosphoryl donor subunit DhaM	1
LGEMPL_05235	dihydroxyacetone kinase subunit DhaL	1
LGEMPL_05230	dihydroxyacetone kinase subunit DhaK	1
LGEMPL_05225	Glycerol dehydrogenase	1
LGEMPL_05220	dihydroxyacetone kinase operon transcriptional regulator DhaR	1
LGEMPL_05165	HdeD family acid-resistance protein	1
LGEMPL_05210	Glycerol dehydratase reactivation factor small subunit	1
LGEMPL_05205	1,3-propanediol dehydrogenase	1
LGEMPL_05200	Heme-binding protein	1
LGEMPL_05195	Propanediol dehydratase, large subunit	1
LGEMPL_05190	Glycerol dehydrase beta subunit	1
LGEMPL_05185	glycerol dehydratase small subunit DhaB3	1
LGEMPL_05180	diol dehydratase reactivase subunit alpha	1
LGEMPL_05175	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	1
LGEMPL_05170	acid-activated periplasmic chaperone HdeB	1
LGEMPL_05215	Cob(II)alamin adenosyltransferase	1
LGEMPL_04955	bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE	1
LGEMPL_04950	cell surface composition regulator GlgS	1
LGEMPL_04945	Ubiquinone biosynthesis accessory factor UbiK	1
LGEMPL_04940	3,4-dihydroxy-2-butanone 4-phosphate synthase	1
LGEMPL_04935	zinc transporter ZupT	1
LGEMPL_04930	4,5-DOPA dioxygenase extradiol	1
LGEMPL_04925	Glutathionylspermidine synthase, CHAP domain	1
LGEMPL_04920	DUF1190 domain-containing protein	1
LGEMPL_05070	EAL domain protein	1
LGEMPL_04910	ADP-ribose diphosphatase	1
LGEMPL_04905	DUF1249 domain-containing protein	1
LGEMPL_04900	3',5'-cyclic-AMP phosphodiesterase	1
LGEMPL_04895	3',5'-cyclic-AMP phosphodiesterase	1
LGEMPL_04890	DNA topoisomerase 4 subunit B	1
LGEMPL_04885	Quinol monooxygenase YgiN	1
LGEMPL_04880	Putative NADPH-quinone reductase (modulator of drug activity B)	1
LGEMPL_04875	quorum sensing histidine kinase QseC	1
LGEMPL_04870	quorum sensing response regulator transcription factor QseB	1
LGEMPL_04915	outer membrane channel protein TolC	1
LGEMPL_05060	G/U mismatch-specific DNA glycosylase	1
LGEMPL_05055	RNA polymerase sigma factor RpoD	1
LGEMPL_05050	DNA primase	1
LGEMPL_05045	30S ribosomal protein S21	1
LGEMPL_05040	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	1
LGEMPL_05035	Purine-cytosine permease or related protein	1
LGEMPL_05030	urease accessory protein UreG	1
LGEMPL_05025	Urease accessory protein UreF	1
LGEMPL_05020	urease accessory protein UreE	1
LGEMPL_04960	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	1
LGEMPL_05005	urease subunit beta	1
LGEMPL_05000	urease subunit gamma	1
LGEMPL_04995	Urease accessory protein UreD	1
LGEMPL_04990	glycerol-3-phosphate 1-O-acyltransferase PlsY	1
LGEMPL_04985	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	1
LGEMPL_04980	undecaprenyl-diphosphate phosphatase	1
LGEMPL_04975	multifunctional CCA addition/repair protein	1
LGEMPL_04970	TIGR04211 family SH3 domain-containing protein	1
LGEMPL_04965	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	1
LGEMPL_05010	urease subunit alpha	1
LGEMPL_05555	DnaA initiator-associating protein DiaA	1
LGEMPL_05550	YraN family protein	1
LGEMPL_05545	Penicillin-binding protein activator LpoA	1
LGEMPL_05540	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	1
LGEMPL_05535	Fic family protein	1
LGEMPL_05530	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	1
LGEMPL_05525	galactitol-1-phosphate 5-dehydrogenase	1
LGEMPL_05520	Phosphotransferase system, galactitol-specific IIC component	1
LGEMPL_05265	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	1
LGEMPL_05510	PTS galactitol transporter subunit IIA	1
LGEMPL_05505	tagatose-bisphosphate aldolase subunit GatZ	1
LGEMPL_05500	fused PTS fructose transporter subunit IIA/HPr protein	1
LGEMPL_05495	Phosphotransferase system fructose-specific component IIB	1
LGEMPL_05490	1-phosphofructokinase	1
LGEMPL_05485	tagatose bisphosphate family class II aldolase	1
LGEMPL_05480	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	1
LGEMPL_05475	Sugar or nucleoside kinase, ribokinase family	1
LGEMPL_05470	galactarate dehydratase	1
LGEMPL_05515	PTS galactitol transporter subunit IIB	1
LGEMPL_05660	translation initiation factor IF-2	1
LGEMPL_05655	30S ribosome-binding factor RbfA	1
LGEMPL_05650	tRNA pseudouridine(55) synthase TruB	1
LGEMPL_05645	30S ribosomal protein S15	1
LGEMPL_05635	polyribonucleotide nucleotidyltransferase	1
LGEMPL_05630	lipoprotein NlpI	1
LGEMPL_05625	Protein YrbN	1
LGEMPL_05620	DEAD/DEAH family ATP-dependent RNA helicase	1
LGEMPL_05615	tryptophan permease	1
LGEMPL_05560	division/outer membrane stress-associated lipid-binding lipoprotein	1
LGEMPL_05605	U32 family peptidase	1
LGEMPL_05600	23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family	1
LGEMPL_05595	Ubiquinone biosynthesis accessory factor UbiT, lipid carrier SCP2 domain	1
LGEMPL_05590	putative N-acetyltransferase YhbS	1
LGEMPL_05585	UPF0213 protein KPN78578_35340	1
LGEMPL_05580	YhbP family protein	1
LGEMPL_05575	Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids)	1
LGEMPL_05570	Semialdehyde dehydrogenase NAD-binding domain-containing protein	1
LGEMPL_05565	Uncharacterized membrane protein YraQ, UPF0718 family	1
LGEMPL_05610	luciferase-like monooxygenase	1
LGEMPL_05355	glucuronate isomerase	1
LGEMPL_05350	Altronate dehydratase	1
LGEMPL_05345	Inner membrane protein ygjV	1
LGEMPL_05340	serine/threonine transporter SstT	1
LGEMPL_05335	Tellurite resistance membrane protein TerC	1
LGEMPL_05330	putative dehydrogenase	1
LGEMPL_05325	UTP pyrophosphatase, metal-dependent hydrolase family	1
LGEMPL_05320	Cupin domain protein related to quercetin dioxygenase	1
LGEMPL_05465	hypothetical protein	1
LGEMPL_05310	23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG	1
LGEMPL_05305	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	1
LGEMPL_05300	autoinducer-2 kinase	1
LGEMPL_05295	transcriptional regulator LsrR	1
LGEMPL_05290	autoinducer 2 ABC transporter ATP-binding protein LsrA	1
LGEMPL_05285	autoinducer 2 ABC transporter permease LsrC	1
LGEMPL_05280	autoinducer 2 ABC transporter permease LsrD	1
LGEMPL_05275	autoinducer 2 ABC transporter substrate-binding protein LsrB	1
LGEMPL_05270	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase	1
LGEMPL_05315	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase)	1
LGEMPL_05460	Sugar phosphate permease	1
LGEMPL_05455	2-dehydro-3-deoxyglucarate aldolase	1
LGEMPL_05450	2-hydroxy-3-oxopropionate reductase	1
LGEMPL_05445	glycerate 2-kinase	1
LGEMPL_05435	OB-fold putative lipoprotein	1
LGEMPL_05430	Periplasmic chaperone Spy, Spy/CpxP family	1
LGEMPL_05425	Cytoplasmic protein	1
LGEMPL_05420	Redox-sensitive bicupin YhaK, pirin superfamily	1
LGEMPL_05415	DNA-binding transcriptional regulator YhaJ	1
LGEMPL_05360	Hexuronate transporter	1
LGEMPL_05405	Glutathionyl-hydroquinone reductase	1
LGEMPL_05400	Uncharacterized membrane protein YphA, DoxX/SURF4 family	1
LGEMPL_05395	Cell division protein FtsH	1
LGEMPL_05390	Inner membrane protein YqjE	1
LGEMPL_05385	DUF883 domain-containing protein	1
LGEMPL_05380	hypothetical protein	1
LGEMPL_05375	EnvZ/OmpR regulon moderator MzrA	1
LGEMPL_05370	Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	1
LGEMPL_05365	transcriptional regulator ExuR	1
LGEMPL_05410	DUF805 domain-containing protein	1
LGEMPL_01080	chorismate synthase	1
LGEMPL_01075	penicillin-insensitive murein endopeptidase	1
LGEMPL_01070	putative membrane transporter protein	1
LGEMPL_01065	Elongation factor P hydroxylase EpmC (EF-P beta-lysylation pathway)	1
LGEMPL_01060	YfcL protein	1
LGEMPL_01055	bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	1
LGEMPL_01050	beta-ketoacyl-ACP synthase I	1
LGEMPL_01045	putative arabinose efflux permease AraJ, MFS family	1
LGEMPL_03245	Protein hokG	1
LGEMPL_01035	4-phosphoerythronate dehydrogenase PdxB	1
LGEMPL_01030	aspartate-semialdehyde dehydrogenase	1
LGEMPL_01025	tRNA pseudouridine(38-40) synthase TruA	1
LGEMPL_01020	DedA family protein	1
LGEMPL_01015	acetyl-CoA carboxylase, carboxyltransferase subunit beta	1
LGEMPL_01010	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	1
LGEMPL_01005	cell division protein DedD	1
LGEMPL_01000	colicin V production protein	1
LGEMPL_00995	amidophosphoribosyltransferase	1
LGEMPL_01040	flagella biosynthesis regulator Flk	1
LGEMPL_01175	Phage tail protein	1
LGEMPL_01170	Phage-related minor tail protein	1
LGEMPL_01165	ArsR family transcriptional regulator	1
LGEMPL_01160	Nitrite transporter	1
LGEMPL_01155	Kinase	1
LGEMPL_01150	SGNH/GDSL hydrolase family protein	1
LGEMPL_01145	SGNH/GDSL hydrolase family protein	1
LGEMPL_01140	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE	1
LGEMPL_01085	50S ribosomal protein L3 N(5)-glutamine methyltransferase	1
LGEMPL_01130	Error-prone repair protein UmuD	1
LGEMPL_01125	Formate/nitrite transporter FocA, FNT family	1
LGEMPL_01120	phospholipid-binding lipoprotein MlaA	1
LGEMPL_01115	long-chain fatty acid transporter FadL	1
LGEMPL_01110	DUF406 domain-containing protein	1
LGEMPL_01105	acetyl-CoA C-acyltransferase FadI	1
LGEMPL_01100	fatty acid oxidation complex subunit alpha FadJ	1
LGEMPL_01095	phosphohistidine phosphatase SixA	1
LGEMPL_01090	endonuclease SmrB	1
LGEMPL_01135	DNA polymerase V	1
LGEMPL_00885	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_00880	NADH-quinone oxidoreductase subunit A	1
LGEMPL_00875	NADH-quinone oxidoreductase subunit NuoB	1
LGEMPL_00870	NADH-quinone oxidoreductase subunit C/D	1
LGEMPL_00865	NADH-quinone oxidoreductase subunit NuoE	1
LGEMPL_00860	NADH-quinone oxidoreductase subunit NuoF	1
LGEMPL_00855	NADH-quinone oxidoreductase subunit NuoG	1
LGEMPL_00850	NADH-quinone oxidoreductase subunit NuoH	1
LGEMPL_00990	Flavin prenyltransferase UbiX	1
LGEMPL_00840	NADH-quinone oxidoreductase subunit J	1
LGEMPL_00835	NADH-quinone oxidoreductase subunit J	1
LGEMPL_00830	NADH-quinone oxidoreductase subunit L	1
LGEMPL_00825	NADH-quinone oxidoreductase subunit M	1
LGEMPL_00820	NADH-quinone oxidoreductase subunit NuoN	1
LGEMPL_00815	ribonuclease Z	1
LGEMPL_00810	GNAT family N-acetyltransferase	1
LGEMPL_00805	isochorismate synthase MenF	1
LGEMPL_00800	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	1
LGEMPL_00845	NADH-quinone oxidoreductase subunit NuoI	1
LGEMPL_00985	lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT	1
LGEMPL_00980	histidine ABC transporter substrate-binding protein HisJ	1
LGEMPL_00975	ABC-type arginine transport system, permease component	1
LGEMPL_00970	histidine ABC transporter permease HisM	1
