protein_id	protein_name	count
LNNEOK_05480	putative basic amino acid antiporter YfcC	1
LNNEOK_05520	histidine ABC transporter ATP-binding protein HisP	1
LNNEOK_05670	Fimbrial protein	1
LNNEOK_05665	Fimbrial adhesin YfcO	1
LNNEOK_05660	endonuclease SmrB	1
LNNEOK_05655	50S ribosomal protein L3 N(5)-glutamine methyltransferase	1
LNNEOK_05650	chorismate synthase	1
LNNEOK_05645	penicillin-insensitive murein endopeptidase	1
LNNEOK_05640	putative membrane transporter protein YfcA	1
LNNEOK_05635	elongation factor P hydroxylase	1
LNNEOK_05580	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	1
LNNEOK_05625	bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	1
LNNEOK_05620	beta-ketoacyl-ACP synthase I	1
LNNEOK_05615	Uncharacterized MFS-type transporter YfcJ	1
LNNEOK_05610	flagella biosynthesis regulator Flk	1
LNNEOK_05605	4-phosphoerythronate dehydrogenase PdxB	1
LNNEOK_05600	aspartate-semialdehyde dehydrogenase	1
LNNEOK_05595	tRNA pseudouridine(38-40) synthase TruA	1
LNNEOK_05590	DedA family protein	1
LNNEOK_05585	acetyl-CoA carboxylase, carboxyltransferase subunit beta	1
LNNEOK_05630	Uncharacterized protein YfcL	1
LNNEOK_06180	ethanolamine utilization microcompartment protein EutN	1
LNNEOK_06175	Acetaldehyde dehydrogenase (acetylating) EutE	1
LNNEOK_06170	ethanolamine utilization protein EutJ	1
LNNEOK_06165	ethanolamine utilization ethanol dehydrogenase EutG	1
LNNEOK_06140	ethanolamine utilization protein EutH	1
LNNEOK_06135	ethanolamine ammonia-lyase reactivating factor EutA	1
LNNEOK_06130	ethanolamine ammonia-lyase subunit alpha	1
LNNEOK_06125	ethanolamine ammonia-lyase subunit beta	1
LNNEOK_05860	aminopeptidase	1
LNNEOK_06115	ethanolamine utilization microcompartment protein EutK	1
LNNEOK_06110	HTH-type transcriptional regulator EutR	1
LNNEOK_06105	oxygen-dependent coproporphyrinogen oxidase	1
LNNEOK_06100	N-acetylmuramoyl-L-alanine amidase AmiA	1
LNNEOK_06095	GNAT family acetyltransferase	1
LNNEOK_06090	Inner membrane protein YfeZ	1
LNNEOK_06085	RpoE-regulated lipoprotein	1
LNNEOK_06080	porphyrinogen peroxidase	1
LNNEOK_06120	ethanolamine utilization microcompartment protein EutL	1
LNNEOK_06270	UPF0370 protein YpfN	1
LNNEOK_06265	succinyl-diaminopimelate desuccinylase	1
LNNEOK_06260	ArsC family reductase	1
LNNEOK_06255	protein YpfM	1
LNNEOK_06250	multidrug efflux RND transporter permease AcrD	1
LNNEOK_06245	nitrate/nitrite two-component system sensor histidine kinase NarQ	1
LNNEOK_06240	formate-dependent uric acid utilization protein AegA	1
LNNEOK_06235	GDP-mannose pyrophosphatase NudK	1
LNNEOK_06185	ethanolamine utilization microcompartment protein EutM	1
LNNEOK_06225	transketolase	1
LNNEOK_06220	transaldolase	1
LNNEOK_06215	NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase	1
LNNEOK_06210	Bacterial microcompartment shell protein EutS	1
LNNEOK_06205	ethanolamine utilization acetate kinase EutP	1
LNNEOK_06200	ethanolamine utilization acetate kinase EutQ	1
LNNEOK_06195	ethanolamine utilization cob(I)yrinic acid a,c-diamide adenosyltransferase EutT	1
LNNEOK_06190	phosphate acetyltransferase	1
LNNEOK_06230	Uncharacterized protein YpfG	1
LNNEOK_05975	Uncharacterized protein YfeN	1
LNNEOK_05970	xanthosine phosphorylase	1
LNNEOK_05965	xanthosine/proton symporter XapB	1
LNNEOK_05960	DNA-binding transcriptional regulator XapR	1
LNNEOK_05935	glutamate--tRNA ligase	1
LNNEOK_05930	Uncharacterized protein YfeD	1
LNNEOK_05925	Uncharacterized protein YfeC	1
LNNEOK_05910	putative cyclic di-GMP phosphodiesterase PdeA	1
LNNEOK_06075	PTS N-acetylmuramic acid transporter subunit IIBC	1
LNNEOK_05900	Mn(2+) uptake NRAMP transporter MntH	1
LNNEOK_05895	Uncharacterized protein YpeC	1
LNNEOK_05890	ion channel protein	1
LNNEOK_05885	glucokinase	1
LNNEOK_05880	PTS system fructose-like EIIB component 1	1
LNNEOK_05875	Fructose-like permease IIC component	1
LNNEOK_05870	aminopeptidase	1
LNNEOK_05865	aminopeptidase	1
LNNEOK_05905	nucleoside permease NupC	1
LNNEOK_06070	N-acetylmuramic acid 6-phosphate etherase	1
LNNEOK_06065	SDR family oxidoreductase UcpA	1
LNNEOK_06060	thiosulfate/sulfate ABC transporter substrate-binding protein CysP	1
LNNEOK_06055	sulfate/thiosulfate ABC transporter permease CysT	1
LNNEOK_06050	sulfate/thiosulfate ABC transporter permease CysW	1
LNNEOK_06045	sulfate/thiosulfate ABC transporter ATP-binding protein CysA	1
LNNEOK_06040	cysteine synthase B	1
LNNEOK_06035	Uncharacterized protein YfeK	1
LNNEOK_05980	Uncharacterized HTH-type transcriptional regulator YfeR	1
LNNEOK_06025	PTS glucose transporter subunit IIA	1
LNNEOK_06020	phosphoenolpyruvate-protein phosphotransferase PtsI	1
LNNEOK_06015	phosphocarrier protein Hpr	1
LNNEOK_06010	cysteine synthase A	1
LNNEOK_06005	sulfate transporter CysZ	1
LNNEOK_06000	cell division protein ZipA	1
LNNEOK_05995	NAD-dependent DNA ligase LigA	1
LNNEOK_05990	Uncharacterized protein YpeB	1
LNNEOK_05985	Putative symporter YfeH	1
LNNEOK_06030	pyridoxine/pyridoxal/pyridoxamine kinase	1
LNNEOK_04990	nitrate reductase catalytic subunit NapA	1
LNNEOK_04985	ferredoxin-type protein NapG	1
LNNEOK_04980	quinol dehydrogenase ferredoxin subunit NapH	1
LNNEOK_04975	quinol dehydrogenase ferredoxin subunit NapH	1
LNNEOK_04970	cytochrome c-type protein NapC	1
LNNEOK_04965	cytochrome c biogenesis heme-transporting ATPase CcmA	1
LNNEOK_04960	hypothetical protein	1
LNNEOK_04955	heme exporter protein CcmC	1
LNNEOK_05475	phosphate acetyltransferase	1
LNNEOK_04945	cytochrome c maturation protein CcmE	1
LNNEOK_04940	cytochrome c-type biogenesis heme lyase CcmF	1
LNNEOK_04935	thiol:disulfide interchange protein DsbE	1
LNNEOK_04930	cytochrome c-type biogenesis thiol:disulfide oxidoreductase CcmH	1
LNNEOK_04925	nitrate/nitrite response regulator protein NarP	1
LNNEOK_04920	Outer membrane protein YejO	1
LNNEOK_04915	Autotransporter outer membrane beta-barrel domain-containing protein	1
LNNEOK_04905	LPS biosynthesis-modulating metalloenzyme YejM	1
LNNEOK_04950	heme exporter protein CcmD	1
LNNEOK_05095	acetate CoA-transferase subunit beta	1
LNNEOK_05090	acetate CoA-transferase subunit alpha	1
LNNEOK_05085	acetoacetate metabolism transcriptional regulator AtoC	1
LNNEOK_05080	two-component system sensor histidine kinase AtoS	1
LNNEOK_05075	two-component system sensor histidine kinase RcsC	1
LNNEOK_05060	transcriptional regulator RcsB	1
LNNEOK_05055	phosphotransferase RcsD	1
LNNEOK_05045	porin OmpC	1
LNNEOK_04995	chaperone NapD	1
LNNEOK_05035	bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	1
LNNEOK_05030	DNA oxidative demethylase AlkB	1
LNNEOK_05025	microcin J25 efflux ABC transporter YojI	1
LNNEOK_05020	malate dehydrogenase (quinone)	1
LNNEOK_05015	serine protease inhibitor ecotin	1
LNNEOK_05010	Uncharacterized protein YojO	1
LNNEOK_05005	Orf 5' of aeg-46-5 protein	1
LNNEOK_05000	ferredoxin-type protein NapF	1
LNNEOK_05040	FAD:protein FMN transferase ApbE	1
LNNEOK_04800	fused PTS fructose transporter subunit IIA/HPr protein	1
LNNEOK_04795	PTS fructose transporter subunit IIBC	1
LNNEOK_04790	pseudouridine kinase	1
LNNEOK_04785	pseudouridine-5'-phosphate glycosidase	1
LNNEOK_04780	Putative pseudouridine transporter	1
LNNEOK_04775	Regulatory protein YeiL	1
LNNEOK_04770	ribosylpyrimidine nucleosidase	1
LNNEOK_04765	sugar kinase	1
LNNEOK_04900	UPF0352 protein YejL	1
LNNEOK_04755	UPF0324 inner membrane protein YeiH	1
LNNEOK_04750	DNA-binding transcriptional regulator YeiE	1
LNNEOK_04745	lysine-specific permease	1
LNNEOK_04740	catecholate siderophore receptor CirA	1
LNNEOK_04735	S-formylglutathione hydrolase	1
LNNEOK_04730	GTP cyclohydrolase I FolE	1
LNNEOK_04725	DUF418 domain-containing protein	1
LNNEOK_04720	HTH-type transcriptional regulator GalS	1
LNNEOK_04760	deoxyribonuclease IV	1
LNNEOK_04895	nucleoid-associated protein YejK	1
LNNEOK_04890	50S ribosomal protein L25	1
LNNEOK_04885	Putative DNA repair helicase RadD	1
LNNEOK_04880	16S rRNA pseudouridine(516) synthase RsuA	1
LNNEOK_04875	multidrug efflux MFS transporter Bcr	1
LNNEOK_04870	Uncharacterized protein YejG	1
LNNEOK_04865	microcin C ABC transporter ATP-binding protein YejF	1
LNNEOK_04860	Inner membrane ABC transporter permease protein YejE	1
LNNEOK_04805	fused PTS fructose transporter subunit IIA/HPr protein	1
LNNEOK_04850	Uncharacterized protein YejA	1
LNNEOK_04845	cyclic di-GMP phosphodiesterase	1
LNNEOK_04840	bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase	1
LNNEOK_04835	Kdo(2)-lipid A phosphotransferase	1
LNNEOK_04830	zinc-binding GTPase YeiR	1
LNNEOK_04825	Uncharacterized oxidoreductase YeiQ	1
LNNEOK_04820	elongation factor P-like protein YeiP	1
LNNEOK_04815	UPF0153 protein YeiW	1
LNNEOK_04810	sugar efflux transporter SetB	1
LNNEOK_04855	Inner membrane ABC transporter permease protein YejB	1
LNNEOK_05375	NADH-quinone oxidoreductase subunit L	1
LNNEOK_05370	NADH-quinone oxidoreductase subunit M	1
LNNEOK_05365	NADH-quinone oxidoreductase subunit NuoN	1
LNNEOK_05360	Protein YfbM	1
LNNEOK_05355	Uncharacterized protein YfbL	1
LNNEOK_05350	Deubiquitinase	1
LNNEOK_05345	ribonuclease BN	1
LNNEOK_05340	GNAT family N-acetyltransferase	1
LNNEOK_05100	Putative short-chain fatty acid transporter	1
LNNEOK_05330	isochorismate synthase MenF	1
LNNEOK_05325	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	1
LNNEOK_05320	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	1
LNNEOK_05315	1,4-dihydroxy-2-naphthoyl-CoA synthase	1
LNNEOK_05310	o-succinylbenzoate synthase	1
LNNEOK_05305	o-succinylbenzoate--CoA ligase	1
LNNEOK_05300	signal transduction protein PmrD	1
LNNEOK_05295	lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	1
LNNEOK_05335	stress response protein ElaB	1
LNNEOK_05470	acetate kinase	1
LNNEOK_05465	terminus macrodomain insulation protein YfbV	1
LNNEOK_05460	YfbU family protein	1
LNNEOK_05455	hexitol phosphatase HxpA	1
LNNEOK_05450	Uncharacterized transporter YfbS	1
LNNEOK_05445	5'-deoxynucleotidase	1
LNNEOK_05440	alanine transaminase AlaA	1
LNNEOK_05435	transcriptional regulator LrhA	1
LNNEOK_05380	NADH-quinone oxidoreductase subunit NuoK	1
LNNEOK_05425	NADH-quinone oxidoreductase subunit NuoA	1
LNNEOK_05420	NADH-quinone oxidoreductase subunit NuoB	1
LNNEOK_05415	NADH-quinone oxidoreductase subunit C/D	1
LNNEOK_05410	NADH-quinone oxidoreductase subunit NuoE	1
LNNEOK_05405	NADH-quinone oxidoreductase subunit NuoF	1
LNNEOK_05400	NADH-quinone oxidoreductase subunit NuoG	1
LNNEOK_05395	NADH-quinone oxidoreductase subunit NuoH	1
LNNEOK_05390	NADH-quinone oxidoreductase subunit NuoI	1
LNNEOK_05385	NADH-quinone oxidoreductase subunit J	1
LNNEOK_05430	hypothetical protein	1
LNNEOK_05190	glycerol-3-phosphate transporter GlpT	1
LNNEOK_05185	glycerophosphodiester phosphodiesterase	1
LNNEOK_05180	Putative protein YfaH	1
LNNEOK_05175	lipopolysaccharide kinase InaA	1
LNNEOK_05170	ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE	1
LNNEOK_05165	class Ia ribonucleoside-diphosphate reductase subunit beta	1
LNNEOK_05160	Protein YoaM	1
LNNEOK_05150	class 1a ribonucleoside-diphosphate reductase subunit alpha	1
LNNEOK_05290	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	1
LNNEOK_05140	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	1
LNNEOK_05135	DNA topoisomerase (ATP-hydrolyzing) subunit A	1
LNNEOK_05130	Uncharacterized protein YfaA	1
LNNEOK_05125	DUF1175 domain-containing protein	1
LNNEOK_05120	Putative alpha-2-macroglobulin-like protein	1
LNNEOK_05115	Uncharacterized protein YfaQ	1
LNNEOK_05110	Uncharacterized protein YfaP	1
LNNEOK_05105	acetyl-CoA acetyltransferase	1
LNNEOK_05145	AIDA-I family autotransporter adhesin YfaL/EhaC	1
LNNEOK_05285	lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	1
LNNEOK_05280	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase	1
LNNEOK_05275	bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA	1
LNNEOK_05270	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	1
LNNEOK_05265	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	1
LNNEOK_05260	Lipopolysaccharide core heptose(II)-phosphate phosphatase	1
LNNEOK_05255	nucleoside triphosphatase NudI	1
LNNEOK_05250	Outer membrane protein YfaZ	1
LNNEOK_05195	anaerobic glycerol-3-phosphate dehydrogenase subunit A	1
LNNEOK_05240	IclR family transcriptional regulator	1
LNNEOK_05235	Transcriptional regulator YfaX	1
LNNEOK_05230	L-rhamnonate dehydratase	1
LNNEOK_05225	MFS transporter	1
LNNEOK_05220	2-keto-3-deoxy-L-rhamnonate aldolase	1
LNNEOK_05215	ISNCY family transposase	1
LNNEOK_05210	ISNCY family transposase	1
LNNEOK_05205	anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC	1
LNNEOK_05200	glycerol-3-phosphate dehydrogenase subunit GlpB	1
LNNEOK_05245	nicotinamide mononucleotide deamidase-related protein YfaY	1
LNNEOK_01075	succinate-semialdehyde dehydrogenase	1
LNNEOK_01070	glutaminase B	1
LNNEOK_01065	Uncharacterized protein YneG	1
LNNEOK_01060	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	1
LNNEOK_01055	tagaturonate reductase	1
LNNEOK_01050	Voltage-dependent anion channel-forming protein YneE	1
LNNEOK_01045	type II toxin-antitoxin system antitoxin HipB	1
LNNEOK_01040	hypothetical protein	1
LNNEOK_03140	excinuclease ABC subunit UvrC	1
LNNEOK_01030	type 1 fimbrial major subunit FimA	1
LNNEOK_01025	Fimbria/pilus periplasmic chaperone	1
LNNEOK_01020	fimbria/pilus periplasmic chaperone	1
LNNEOK_01015	type 1 fimbrial major subunit FimA	1
LNNEOK_01010	Pilin (type 1 fimbrial protein)	1
LNNEOK_01005	Uncharacterized fimbrial-like protein YdeR	1
LNNEOK_01000	Uncharacterized fimbrial-like protein YdeQ	1
LNNEOK_00995	acid resistance putative oxidoreductase YdeP	1
LNNEOK_01035	Transcriptional regulator	1
LNNEOK_01185	diguanylate cyclase DgcZ	1
LNNEOK_01170	Invasin	1
LNNEOK_01155	protein MgtS	1
LNNEOK_01150	efflux MFS transporter YdeE	1
LNNEOK_01145	O-acetylserine/cysteine exporter	1
LNNEOK_01140	GntR family transcriptional regulator	1
LNNEOK_01135	Cellobiose-specific phosphotransferase enzyme IIB component	1
LNNEOK_01130	Permease IIC component	1
LNNEOK_01080	Uncharacterized HTH-type transcriptional regulator YneJ	1
LNNEOK_01120	Carbohydrate porin	1
LNNEOK_01115	6-phospho-beta-glucosidase	1
LNNEOK_01110	multiple antibiotic resistance protein MarB	1
LNNEOK_01105	MDR efflux pump AcrAB transcriptional activator MarA	1
LNNEOK_01100	multiple antibiotic resistance transcriptional regulator MarR	1
LNNEOK_01095	NAAT family transporter MarC	1
LNNEOK_01090	L-arabinose MFS transporter	1
LNNEOK_01085	hypothetical protein	1
LNNEOK_01125	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1
LNNEOK_00885	nitrate/nitrite transporter NarU	1
LNNEOK_00880	nitrate reductase Z subunit alpha	1
LNNEOK_00875	nitrate reductase subunit beta	1
LNNEOK_00870	nitrate reductase molybdenum cofactor assembly chaperone	1
LNNEOK_00865	respiratory nitrate reductase subunit gamma	1
LNNEOK_00860	PhzF family isomerase	1
LNNEOK_00855	N-hydroxyarylamine O-acetyltransferase	1
LNNEOK_00850	Uncharacterized protein YddH	1
LNNEOK_00990	Two-component-system connector protein SafA	1
LNNEOK_00840	Lipoprotein	1
LNNEOK_00835	Lysine-specific metallo-endopeptidase domain-containing protein	1
LNNEOK_00830	Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein	1
LNNEOK_00825	ISAs1 family transposase	1
LNNEOK_00820	IS630 family transposase	1
LNNEOK_00815	DUF4279 domain-containing protein	1
LNNEOK_00810	DUF4150 domain-containing protein	1
LNNEOK_00805	DUF2169 domain-containing protein	1
LNNEOK_00845	Acetyltransferase	1
LNNEOK_00985	acid stress response transcriptional regulator YdeO	1
LNNEOK_00980	Uncharacterized sulfatase YdeN	1
LNNEOK_00975	anaerobic sulfatase maturase	1
LNNEOK_00970	putative zinc protease PqqL	1
LNNEOK_00960	acid resistance gamma-aminobutyrate antiporter GadC	1
LNNEOK_00955	Glycosyl hydrolase DigH	1
LNNEOK_00950	oxygen-sensing cyclic-di-GMP phosphodiesterase DosP	1
LNNEOK_00945	peroxiredoxin OsmC	1
LNNEOK_00890	aromatic amino acid efflux DMT transporter YddG	1
LNNEOK_00935	stationary-phase-induced ribosome-associated protein	1
LNNEOK_00930	malate dehydrogenase	1
LNNEOK_00925	alcohol dehydrogenase AdhP	1
LNNEOK_00920	hypothetical protein	1
LNNEOK_00915	Killer protein	1
LNNEOK_00910	HigA family addiction module antitoxin	1
LNNEOK_00905	formate dehydrogenase-N subunit gamma	1
LNNEOK_00900	formate dehydrogenase N subunit beta	1
LNNEOK_00895	formate dehydrogenase-N subunit alpha	1
LNNEOK_00940	biofilm-dependent modulation protein	1
LNNEOK_01470	Putative arginine/ornithine antiporter	1
LNNEOK_01465	DUF1471 domain-containing protein	1
LNNEOK_01460	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	1
LNNEOK_01455	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	1
LNNEOK_01450	AI-2 transport protein TqsA	1
LNNEOK_01445	putative PurR-regulated permease PerM	1
LNNEOK_01440	DUF4102 domain-containing protein	1
LNNEOK_01435	Phage protein	1
LNNEOK_01190	peptidyl-dipeptidase Dcp	1
LNNEOK_01425	Prophage protein	1
LNNEOK_01420	Prophage protein	1
LNNEOK_01415	Prophage protein	1
LNNEOK_01410	Prophage protein	1
LNNEOK_01405	Prophage protein	1
LNNEOK_01400	DUF4222 domain-containing protein	1
LNNEOK_01395	DNA primase, phage- or plasmid-associated	1
LNNEOK_01390	Prophage protein	1
LNNEOK_01430	Host cell division inhibitor Icd-like protein	1
LNNEOK_01565	Uncharacterized oxidoreductase YdgJ	1
LNNEOK_01560	adenosine deaminase	1
LNNEOK_01555	bifunctional maltose regulon transcriptional repressor/cystathionine beta-lyase MalY	1
LNNEOK_01550	PTS maltose transporter subunit IICB	1
LNNEOK_01545	mal regulon transcriptional regulator MalI	1
LNNEOK_01540	7-alpha-hydroxysteroid dehydrogenase	1
LNNEOK_01535	DNA-binding transcriptional regulator UidR	1
LNNEOK_01530	beta-glucuronidase	1
LNNEOK_01475	dihydromonapterin reductase	1
LNNEOK_01520	glucuronide uptake porin UidC	1
LNNEOK_01515	Protein YdgA	1
LNNEOK_01510	mannose-6-phosphate isomerase	1
LNNEOK_01500	class II fumarate hydratase	1
LNNEOK_01495	DNA replication terminus site-binding protein	1
LNNEOK_01490	two-component system sensor histidine kinase RstB	1
LNNEOK_01485	two-component system response regulator RstA	1
LNNEOK_01480	Inner membrane protein YdgC	1
LNNEOK_01525	glucuronide transporter	1
LNNEOK_01285	dethiobiotin synthase	1
LNNEOK_01280	voltage-gated ClC-type chloride channel ClcB	1
LNNEOK_01275	Tat proofreading chaperone DmsD	1
LNNEOK_01270	Anaerobic dimethyl sulfoxide reductase chain YnfH	1
LNNEOK_01260	selenate/tellurate reductase subunit YnfF	1
LNNEOK_01255	selenate/tellurate reductase subunit YnfE	1
LNNEOK_01250	Uncharacterized protein YnfD	1
LNNEOK_01245	YnfC family lipoprotein	1
LNNEOK_01385	Single-stranded DNA-binding protein	1
LNNEOK_01235	DUF1283 domain-containing protein	1
LNNEOK_01230	YnfA family protein	1
LNNEOK_01220	Zn-dependent oxidoreductase	1
LNNEOK_01215	MHS family MFS transporter YdfJ	1
LNNEOK_01210	Uncharacterized oxidoreductase YdfI	1
LNNEOK_01205	Putative selenoprotein YdfZ	1
LNNEOK_01200	DNA-binding transcriptional regulator YdfH	1
LNNEOK_01195	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	1
LNNEOK_01240	spermidine N1-acetyltransferase	1
LNNEOK_01380	PerC transcriptional activator	1
LNNEOK_01375	phage major capsid protein	1
LNNEOK_01370	HK97 family phage prohead protease	1
LNNEOK_01365	phage portal protein	1
LNNEOK_01360	head-tail connector protein	1
LNNEOK_01355	head-tail connector protein	1
LNNEOK_01350	5-methylcytosine-specific restriction endonuclease McrA	1
LNNEOK_01345	phage terminase small subunit P27 family	1
LNNEOK_01290	DNA-binding transcriptional repressor Mlc	1
LNNEOK_01335	Prophage protein	1
LNNEOK_01330	Transporter	1
LNNEOK_01325	multidrug/spermidine efflux SMR transporter subunit MdtJ	1
